id,title,vote_average,vote_count,revenue,budget,popularity,genres,release_date,imdb_id,production_countries,original_language,ROI
20128,Life Is a Miracle,7.348,155,0,8000000,7.351,"Romance, Drama, Comedy",2004-05-14,tt0322420,"France, Italy, Serbia and Montenegro",sr,-1.0
227738,Mortadelo and Filemon: Mission Implausible,6.613,155,0,10000000,23.487,"Comedy, Animation, Adventure",2014-08-30,tt2857458,Spain,es,-1.0
11928,Tetro,6.739,155,2852915,5000000,9.555,Drama,2009-06-11,tt0964185,"Argentina, Spain, Italy, United States of America",en,-0.429417
38171,Anastasia,6.8,155,4300000,3520000,13.578,"Drama, History, Romance",1956-12-13,tt0048947,United States of America,en,0.2215909090909091
39462,All Monsters Attack,5.126,155,2399280,0,14.399,"Fantasy, Science Fiction, Family",1969-12-20,tt0064373,Japan,ja,2318893.3636363638
3115,"Ebirah, Horror of the Deep",6.273,155,3000000,0,15.366,"Science Fiction, Action, Fantasy",1966-12-17,tt0060464,Japan,ja,2318893.3636363638
817451,Endangered Species,5.9,155,68152,0,13.827,"Thriller, Action",2021-05-27,tt13863334,"Kenya, United States of America",en,2318893.3636363638
63686,Thor: Tales of Asgard,6.345,155,3100000,0,4.834,"Adventure, Animation, Action",2011-05-16,tt1667903,United States of America,en,2318893.3636363638
13848,Stuck,6.1,155,151449,5000000,10.273,"Crime, Thriller",2007-05-21,tt0758786,"Canada, Germany, United Kingdom, United States of America",en,-0.9697102
204435,Krrish 3,5.69,155,0,6218100,12.916,"Action, Science Fiction",2013-11-01,tt1029231,India,hi,-1.0
27646,Night of the Demons,4.967,154,0,10000000,11.939,"Horror, Action, Comedy",2009-08-30,tt1268809,United States of America,en,-1.0
18857,Crime Story,6.7,154,194720,0,14.093,"Action, Crime, Thriller",1993-06-24,tt0108656,Hong Kong,cn,2318893.3636363638
381351,A Mighty Team,5.558,154,1515000,0,5.985,Comedy,2016-03-23,tt4676238,France,fr,2318893.3636363638
165739,Pawn,5.581,154,0,83000000,12.978,"Crime, Thriller",2013-04-23,tt1551630,United States of America,en,-1.0
106845,Re-Kill,6.149,154,0,9500000,7.545,"Horror, Science Fiction",2015-10-16,tt1612319,United States of America,en,-1.0
12239,The Osterman Weekend,5.649,154,6486797,0,7.636,"Action, Drama, Thriller",1983-10-14,tt0086058,United States of America,en,2318893.3636363638
21143,The Day of the Triffids,6.153,154,0,750000,11.718,"Horror, Science Fiction, Thriller",1962-07-05,tt0055894,United Kingdom,en,-1.0
470897,Strange but True,5.844,154,343038,0,10.015,Thriller,2019-10-17,tt2866708,"Canada, United Kingdom, United States of America",en,2318893.3636363638
21500,Class,5.88,154,21600000,7000000,12.272,"Comedy, Drama",1983-07-22,tt0085346,United States of America,en,2.085714285714286
431093,Everybody Loves Somebody,6.549,154,0,2000000,6.932,"Romance, Comedy",2017-02-10,tt5537228,Mexico,en,-1.0
21398,Grace,5.39,154,0,5000000,11.95,"Horror, Thriller",2009-08-14,tt1220213,"Canada, United States of America",en,-1.0
25597,Hansel & Gretel,6.7,154,2206625,4000000,13.734,"Fantasy, Drama, Horror",2007-12-27,tt1002567,South Korea,ko,-0.44834375
25199,Teen Witch,6.058,154,27843,0,10.806,"Comedy, Fantasy, Music, Romance",1989-04-28,tt0098453,United States of America,en,2318893.3636363638
633802,Dark Spell,6.662,154,532054,0,22.45,"Romance, Horror, Thriller, Mystery, Fantasy",2021-02-11,tt12057168,"Russia, United States of America",ru,2318893.3636363638
399894,Daylight's End,5.828,154,0,2000000,8.958,"Action, Horror, Science Fiction",2016-04-16,tt3007132,United States of America,en,-1.0
43020,The Colossus of Rhodes,6.039,154,350000,0,11.112,"History, Drama, Adventure",1961-06-15,tt0054756,"Spain, France, Italy",it,2318893.3636363638
77710,My Uncle Killed a Guy,6.055,154,0,10617600,4.363,"Adventure, Comedy, Crime",2004-12-12,tt0416979,Brazil,pt,-1.0
14931,Miami Blues,6.032,154,9888167,0,6.276,"Action, Crime, Drama, Thriller",1990-04-20,tt0100143,United States of America,en,2318893.3636363638
14911,Bat★21,6.253,154,3966256,0,9.547,"Action, War",1988-07-21,tt0094712,United States of America,en,2318893.3636363638
16969,City Heat,5.5,154,38348988,25000000,9.293,"Action, Crime, Comedy",1984-12-07,tt0087062,United States of America,en,0.53395952
33251,The Way Home,7.747,154,0,2000000,8.908,"Drama, Family",2002-04-05,tt0312841,"South Korea, United States of America",ko,-1.0
150213,Pokémon the Movie: Kyurem vs. the Sword of Justice,6.36,154,44057737,0,18.407,"Family, Animation, Action, Adventure, Fantasy, Science Fiction",2012-07-13,tt2549540,Japan,ja,2318893.3636363638
437029,The Laws of Thermodynamics,5.8,154,0,4380014,8.953,"Romance, Comedy",2018-04-20,tt6053938,Spain,es,-1.0
42807,The Newton Boys,6.042,154,76000000,27000000,8.674,"Crime, Action, Drama",1998-03-26,tt0120769,United States of America,en,1.8148148148148149
10383,Lost Souls,5.1,154,31355910,50000000,12.386,"Horror, Thriller",2000-10-13,tt0160484,United States of America,en,-0.3728818
38407,Shanghai,6.039,154,15302850,50000000,11.355,"Drama, Thriller, Mystery, Crime",2010-06-10,tt1092634,"China, United States of America",en,-0.693943
16455,The Magic Roundabout,5.3,154,0,20000000,9.971,"Animation, Family",2005-02-02,tt0339334,"France, United Kingdom",en,-1.0
14267,Female Trouble,6.964,154,0,25000,7.782,"Comedy, Crime",1974-10-04,tt0072979,United States of America,en,-1.0
403357,1898: Our Last Men in the Philippines,6.497,154,0,6976542,9.474,"War, Drama, History",2016-12-02,tt5698568,Spain,es,-1.0
398174,Film Stars Don't Die in Liverpool,6.422,154,3179847,10000000,10.954,"Romance, Drama",2017-11-17,tt5711148,United Kingdom,en,-0.6820153
40842,Norma Rae,7.183,153,22228000,4500000,10.27,Drama,1979-03-02,tt0079638,United States of America,en,3.9395555555555557
94352,Cirque du Soleil: Worlds Away,7.0,153,34153101,0,13.685,"Fantasy, Family, Music, Drama",2012-11-09,tt1792647,United States of America,en,2318893.3636363638
251981,The World of Kanako,6.467,153,6457479,0,10.087,"Mystery, Crime, Thriller",2014-07-04,tt3108158,Japan,ja,2318893.3636363638
15705,Incendiary,5.317,153,0,10000000,9.31,"Drama, Thriller, Romance",2008-01-20,tt0984200,United Kingdom,en,-1.0
292177,My Little Pony: Equestria Girls - Rainbow Rocks,8.088,153,360736,0,10.222,"Family, Animation, Music",2014-09-27,tt3529198,"Canada, United States of America",en,2318893.3636363638
14236,Super High Me,5.735,153,0,600000,6.831,"Documentary, Comedy",2007-10-13,tt1111833,United States of America,en,-1.0
16154,Let's Scare Jessica to Death,6.248,153,0,180000,9.922,"Horror, Mystery, Drama",1971-08-27,tt0067341,United States of America,en,-1.0
73245,Bleach the Movie: Hell Verse,7.552,153,8749681,0,22.295,"Action, Animation, Fantasy, Adventure",2010-12-04,tt1785394,Japan,ja,2318893.3636363638
39929,Hello Mary Lou: Prom Night II,5.925,153,2683519,0,9.824,Horror,1987-10-16,tt0093176,Canada,en,2318893.3636363638
400387,Riphagen the Untouchable,6.526,153,0,2577217,11.319,"Drama, History, Thriller",2016-09-22,tt4969044,Netherlands,nl,-1.0
11504,Suburban Commando,4.722,153,8000000,11000000,10.584,"Action, Comedy, Family, Science Fiction",1991-10-04,tt0103003,United States of America,en,-0.2727272727272727
411221,Ozzy,5.9,153,0,10000000,8.709,"Animation, Family",2016-10-14,tt5770430,"Canada, Spain",es,-1.0
35640,Spanish Movie,4.925,153,6982465,33000000,7.43,Comedy,2009-12-03,tt1467391,Spain,es,-0.7884101515151515
294993,Rise of the Legend,6.2,153,30932534,0,13.702,"Drama, Action",2014-11-20,tt3469592,"China, Hong Kong",zh,2318893.3636363638
14171,Home of the Brave,5.431,153,499620,12000000,12.496,"War, Drama",2006-12-15,tt0763840,United States of America,en,-0.958365
52454,Mega Shark vs. Crocosaurus,3.889,153,0,100000,11.645,"Action, Horror, Science Fiction",2010-12-21,tt1705773,United States of America,en,-1.0
85545,Elles,5.422,153,911466,4000000,11.868,Drama,2011-09-09,tt1549589,"France, Germany, Poland",fr,-0.7721335
351043,Amnesiac,4.572,153,0,3000000,7.95,"Thriller, Mystery, Drama, Horror",2015-08-14,tt2837336,United States of America,en,-1.0
23397,Straight Time,7.127,153,9900000,0,12.426,"Crime, Drama",1978-03-18,tt0078326,United States of America,en,2318893.3636363638
479259,Lost Girls & Love Hotels,5.324,153,106045,0,10.493,Drama,2020-09-18,tt0920462,"Japan, United States of America",en,2318893.3636363638
390635,Fate/stay night: Heaven's Feel III. Spring Song,7.8,153,20150000,0,12.016,"Animation, Romance, Fantasy, Action, Drama",2020-08-15,tt8092118,Japan,ja,2318893.3636363638
106112,Flowers and Trees,6.712,153,0,15887,7.457,Animation,1932-07-23,tt0022899,United States of America,en,-1.0
238589,Enemies Closer,5.18,153,0,5000000,9.056,"Thriller, Action",2013-12-04,tt2395199,"United Kingdom, United States of America",en,-1.0
25466,Mutant Action,6.204,152,1089975,1804296,8.334,"Action, Comedy, Science Fiction",1993-02-03,tt0106215,"France, Spain",es,-0.3959001183841232
364615,Toro,6.039,152,1903083,4000000,5.611,"Drama, Crime, Thriller",2016-04-22,tt4213806,"Spain, France",es,-0.52422925
46878,The Swarm,4.941,152,7700000,21000000,13.313,"Thriller, Science Fiction",1978-07-14,tt0078350,United States of America,en,-0.6333333333333333
56811,Cropsey,6.007,152,35456,0,6.296,"Mystery, Documentary, Horror, Crime",2009-04-25,tt1277936,United States of America,en,2318893.3636363638
364324,Chronicles of the Ghostly Tribe,6.0,152,99849421,0,20.53,"Adventure, Action, Thriller",2015-09-30,tt4819498,China,zh,2318893.3636363638
36576,Curse of the Pink Panther,4.717,152,4491986,11000000,12.465,"Comedy, Crime, Mystery",1983-08-12,tt0085384,"United Kingdom, United States of America",en,-0.5916376363636363
358895,Being Charlie,6.227,152,30400,0,7.917,"Drama, Romance",2015-09-14,tt4630444,United States of America,en,2318893.3636363638
353576,The Con Is On,4.052,152,0,13000000,13.427,"Comedy, Crime",2018-05-04,tt4685806,"Turkey, United Kingdom, United States of America",en,-1.0
191820,The Devil's Violinist,6.694,152,11294,0,10.472,Drama,2013-01-30,tt2401715,"Italy, Germany",de,2318893.3636363638
52213,La fidanzata di papà,4.586,152,9471031,0,5.466,Comedy,2008-08-03,tt1234543,Italy,it,2318893.3636363638
11600,Redacted,6.1,152,782102,5000000,9.601,"War, Drama",2007-11-16,tt0937237,"Canada, United States of America",en,-0.8435796
14761,Cocaine Cowboys,7.286,152,163000,0,5.344,"Documentary, Crime",2006-11-03,tt0380268,United States of America,en,2318893.3636363638
355066,Bad Cat,6.789,152,1656516,0,7.998,"Comedy, Animation, Action",2016-02-05,tt4695548,Turkey,tr,2318893.3636363638
2984,A Countess from Hong Kong,6.135,152,2000000,3500000,9.993,"Comedy, Romance",1967-01-05,tt0061523,United Kingdom,en,-0.42857142857142855
10385,Hanging Up,5.158,152,51880044,60000000,13.833,"Drama, Comedy",2000-02-16,tt0162983,"Germany, United States of America",en,-0.1353326
11107,Eddie,5.431,152,31387164,30000000,8.434,"Action, Comedy",1996-05-31,tt0116168,United States of America,en,0.0462388
42395,Generazione 1000 euro,5.803,152,1296000,0,5.687,Comedy,2009-04-24,tt1272014,Italy,it,2318893.3636363638
17834,A Simple Wish,5.4,152,8345056,28000000,16.111,"Adventure, Comedy, Family, Fantasy",1997-07-11,tt0120133,United States of America,en,-0.7019622857142858
84575,Tooth Fairy 2,5.0,152,0,5000000,9.284,"Comedy, Family",2012-03-06,tt1935929,United States of America,en,-1.0
14527,Foolproof,6.105,152,460978,8256269,8.632,Action,2003-10-03,tt0356614,Canada,en,-0.9441663056278811
591120,The Pirates: The Last Royal Treasure,6.639,151,10247262,19597380,19.811,"Action, Adventure, Comedy",2022-01-26,tt17491040,South Korea,ko,-0.4771106137657177
931102,Ride On,7.4,151,36232675,0,58.561,"Action, Comedy, Adventure, Drama",2023-04-07,tt15430628,"China, Hong Kong",zh,2318893.3636363638
450932,Armed Response,5.232,151,52036,0,9.811,"Action, Horror, Thriller",2017-08-04,tt4557208,United States of America,en,2318893.3636363638
212231,Kid Cannabis,6.3,151,0,5000000,8.54,Drama,2014-04-18,tt0780548,Canada,en,-1.0
497727,Beyond the Edge,5.474,151,2244848,0,14.083,"Adventure, Fantasy, Action",2018-03-01,tt5629524,Russia,ru,2318893.3636363638
21210,Dil Se..,6.9,151,13000000,5200000,9.219,"Drama, Romance",1998-08-22,tt0164538,India,hi,1.5
15697,Jailhouse Rock,6.1,151,4000000,1000000,10.202,"Drama, Music",1957-11-08,tt0050556,United States of America,en,3.0
39468,Godzilla vs. Megaguirus,6.6,151,11068800,8300000,9.877,"Action, Science Fiction, Horror",2000-11-03,tt0255198,Japan,ja,0.33359036144578313
207936,Tumbledown,6.3,151,135026,0,12.861,"Music, Romance, Comedy, Drama",2015-04-18,tt2338424,United States of America,en,2318893.3636363638
132,Gimme Shelter,7.394,151,252570,0,6.68,"Documentary, Music",1970-12-13,tt0065780,United States of America,en,2318893.3636363638
11458,People I Know,5.291,151,5484302,20000000,8.881,"Drama, Thriller",2002-11-21,tt0274711,"Germany, United States of America",en,-0.7257849
1590,Copying Beethoven,6.401,151,6191746,11000000,10.024,Drama,2006-09-10,tt0424908,"Germany, Hungary, United Kingdom, United States of America",en,-0.437114
10593,The Phantom of the Opera,4.596,151,0,10000000,9.82,Horror,1998-11-20,tt0119889,"Hungary, Italy",it,-1.0
957457,Moonage Daydream,7.642,151,10680627,0,9.284,"Documentary, Music",2022-09-15,tt9883832,"Germany, United States of America",en,2318893.3636363638
86820,4:44 Last Day on Earth,4.642,151,17801,0,9.379,"Drama, Science Fiction",2011-09-07,tt1707391,United States of America,en,2318893.3636363638
26031,The Naked Kiss,7.007,151,0,200000,10.264,"Crime, Drama",1964-10-29,tt0058390,United States of America,en,-1.0
2088,Romeo Is Bleeding,6.152,151,3275585,11500000,14.863,Crime,1993-09-13,tt0107983,"United Kingdom, United States of America",en,-0.7151665217391304
14799,For Your Consideration,5.834,151,5542025,12000000,8.588,Comedy,2006-11-17,tt0470765,United States of America,en,-0.5381645833333333
25560,The Taming of the Shrew,6.987,151,0,4000000,20.239,"Comedy, Romance",1967-03-08,tt0061407,"Italy, United States of America",en,-1.0
506863,Hurricane,5.864,151,2137751,10000000,10.682,"War, Drama, Action",2018-09-07,tt7515456,United Kingdom,pl,-0.7862249
21525,Tupac: Resurrection,7.838,151,7808524,300000,9.49,"Music, Documentary",2003-11-14,tt0343121,United States of America,en,25.028413333333333
423236,I Remember You,6.056,151,0,2408070,7.182,"Horror, Mystery, Thriller, Drama",2017-05-05,tt4966532,Iceland,is,-1.0
28774,Communion,5.2,151,1919653,5000000,13.52,"Drama, Horror, Science Fiction, Thriller",1989-11-10,tt0097100,"United Kingdom, United States of America",en,-0.6160694
441531,Shock Wave,6.8,151,0,23000000,10.706,"Action, Crime",2017-04-20,tt5847286,"China, Hong Kong",cn,-1.0
784,Kolya,7.407,151,7566841,1031764,7.67,"Music, Drama, Comedy",1996-05-15,tt0116790,"France, Czech Republic, United Kingdom",cs,6.333887400607115
185267,The Human Race,4.844,151,0,567000,4.184,"Horror, Science Fiction, Action",2013-04-10,tt1427298,United States of America,en,-1.0
334531,My All American,7.109,151,0,20000000,6.779,Drama,2015-11-13,tt3719896,United States of America,en,-1.0
584427,4 latas,5.821,151,0,3410874,5.861,"Comedy, Drama",2019-03-01,tt8242160,"France, Spain",es,-1.0
26444,Death Hunt,6.603,151,0,10000000,9.684,"Action, Western, Adventure",1981-04-15,tt0082247,"Hong Kong, United States of America",en,-1.0
10572,Michel Vaillant,5.473,150,0,22900000,10.008,"Action, Drama",2003-11-08,tt0307156,France,fr,-1.0
21612,The Funeral,6.8,150,1227324,12500000,7.02,"Crime, Drama",1996-01-26,tt0116378,United States of America,en,-0.90181408
138122,Student of the Year,5.757,150,13749809,8391922,13.056,"Comedy, Drama, Romance",2012-10-19,tt2172071,India,hi,0.6384576739392954
411976,Novitiate,6.373,150,580346,0,12.621,Drama,2017-10-27,tt4513316,United States of America,en,2318893.3636363638
21661,Air Bud: Golden Receiver,4.893,150,10224116,11000000,8.557,"Comedy, Family",1998-08-14,tt0140796,"Canada, United States of America",en,-0.07053490909090909
89501,Nameless Gangster,6.903,150,0,125000,14.921,"Crime, Thriller",2012-02-02,tt2082221,South Korea,ko,-1.0
9439,The Nameless,5.653,150,1069154,0,7.05,"Thriller, Mystery, Horror",1999-10-08,tt0222368,Spain,es,2318893.3636363638
10467,The Road to Wellville,5.6,150,26000000,25000000,12.039,"Comedy, Romance, Drama",1994-10-28,tt0111001,United States of America,en,0.04
48781,Never Talk to Strangers,5.1,150,6858261,6400000,9.05,"Thriller, Romance",1995-10-20,tt0113965,"United States of America, Canada, Germany",en,0.07160328125
26175,Ivanhoe,6.7,150,10878000,3842000,14.76,"Adventure, Romance",1952-07-31,tt0044760,United States of America,en,1.8313378448724622
840098,Lord of the Ants,7.28,150,1641723,0,7.934,"Drama, History",2022-09-08,tt14575898,Italy,it,2318893.3636363638
172520,Coldwater,6.453,150,0,750000,7.29,"Thriller, Drama",2013-06-21,tt2198956,United States of America,en,-1.0
164372,The Snow Queen,5.743,150,12400000,7000000,14.233,"Animation, Fantasy, Family",2012-10-11,tt2243621,Russia,ru,0.7714285714285715
15256,200 Cigarettes,5.95,150,6852450,6000000,8.267,"Comedy, Drama, Romance",1999-02-26,tt0137338,United States of America,en,0.142075
26513,Punishment Park,7.26,150,0,95000,9.71,"Drama, Thriller",1971-05-09,tt0067633,United States of America,en,-1.0
26518,Old Joy,6.297,150,0,300000,6.952,Drama,2006-03-25,tt0468526,United States of America,en,-1.0
35428,What Men Talk About,7.323,150,12005838,1950000,7.476,Comedy,2010-03-04,tt1595366,"Russia, Ukraine",ru,5.15684
12715,Firewalker,5.247,150,11949484,0,15.735,"Action, Adventure, Comedy",1986-11-21,tt0091055,United States of America,en,2318893.3636363638
26268,Harper,6.68,150,12000000,3500000,11.048,"Crime, Mystery, Thriller",1966-02-22,tt0060490,United States of America,en,2.4285714285714284
47166,Ferdinand the Bull,6.6,150,0,66260,12.105,"Animation, Comedy, Family",1938-11-23,tt0030128,United States of America,en,-1.0
16784,Welcome to Mooseport,5.1,150,14000000,30000000,8.166,Comedy,2004-02-24,tt0361925,"Germany, United States of America",en,-0.5333333333333333
585257,Fire,8.32,150,12916151,7000000,10.726,"Action, Drama",2020-12-24,tt12200256,Russia,ru,0.8451644285714286
22377,The Green Berets,5.8,150,11000000,7000000,14.272,"War, Drama",1968-07-04,tt0063035,United States of America,en,0.5714285714285714
392664,Too Neapolitan,6.32,150,1628450,0,6.627,"Family, Comedy",2016-04-07,tt5654282,Italy,it,2318893.3636363638
